"feature","01_INACTvsControl","P_01_INACTvsControl","FDR_01_INACTvsControl","01_ACTvsControl","P_01_ACTvsControl","FDR_01_ACTvsControl","01_ACTvsINACT","P_01_ACTvsINACT","FDR_01_ACTvsINACT","01_AA.CTRLvsEA.CTRL","P_01_AA.CTRLvsEA.CTRL","FDR_01_AA.CTRLvsEA.CTRL","01_AA.INACTvsEA.INACT","P_01_AA.INACTvsEA.INACT","FDR_01_AA.INACTvsEA.INACT","01_AA.ACTvsEA.ACT","P_01_AA.ACTvsEA.ACT","FDR_01_AA.ACTvsEA.ACT","01_AA.INACTvsAA.CTRL","P_01_AA.INACTvsAA.CTRL","FDR_01_AA.INACTvsAA.CTRL","01_AA.ACTvsAA.CTRL","P_01_AA.ACTvsAA.CTRL","FDR_01_AA.ACTvsAA.CTRL","01_AA.ACTvsAA.INACT","P_01_AA.ACTvsAA.INACT","FDR_01_AA.ACTvsAA.INACT","01_EA.INACTvsEA.CTRL","P_01_EA.INACTvsEA.CTRL","FDR_01_EA.INACTvsEA.CTRL","01_EA.ACTvsEA.CTRL","P_01_EA.ACTvsEA.CTRL","FDR_01_EA.ACTvsEA.CTRL","01_EA.ACTvsEA.INACT","P_01_EA.ACTvsEA.INACT","FDR_01_EA.ACTvsEA.INACT"
"ATM",0.0111826244956351,0.000296359017667659,0.00273624627271236,0.0114090000824142,0.00919286627189055,0.0697576322984636,-0.00478074363321156,0.500039317883342,0.791728919981958,NA,NA,NA,0.0399103372234571,2.70104553282092e-09,7.38688490765081e-09,-0.0273488091869884,0.257248247932535,0.545843961280447,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00916227691426105,0.043612382728625,0.136820074336372,0.0129650819032544,0.0177073258610232,0.214968234921122,-0.000512751067035376,0.856277799259578,0.93487334605152
"ATP2B1",-0.00636444966750555,0.27079884115316,0.333062808279616,0.00167852029930604,0.830907027108429,0.903416654916214,0.0090700611318302,0.44049229054292,0.762311215840533,0.0713371159655541,0.348772291717643,0.766075279351734,0.0321967733159222,2.46345616865706e-08,4.93845077370127e-08,0.000206102759703841,0.284226032848377,0.566209733915605,-0.00748404026122332,0.756217804186754,0.833778604616165,0.0164070239972949,0.513263264171193,0.747439628449299,0.0208522583070621,0.101704783921147,0.395925794718268,-0.00517979075262189,0.176207509763094,0.330287949043517,-0.00270100569454622,0.456569958841451,0.798778598944518,0.000651777306372947,0.864672116823986,0.939499511549138
"ATP5F1E",0.0374134816949682,7.95896696215707e-05,0.00135140885209634,0.0174400395063528,0.126012823573793,0.334492647621948,-0.016042919146011,0.317277572640747,0.689884204270617,-0.0263931603483459,0.763086476551103,0.951231049507369,0.0888474967072101,3.71988806872954e-12,5.30704031138747e-11,0.0484885835115497,0.451169968166266,0.717139470956535,0.0413015770328119,0.026399383750648,0.173429284917451,0.0469426915287079,0.0394619528736448,0.270173394853493,0.00182679933725788,0.362707266194372,0.645386594651907,0.0395338437701986,0.00192862505454427,0.0242894952521589,0.00565168769341926,0.295668775208262,0.654824710737318,-0.0261498430959858,0.170945902201239,0.566477623130205
"ATP5IF1",0.00882372725816429,0.0473299119882999,0.0881225433152324,0.0079204266610684,0.215667450274033,0.438127576147248,0.00109682353528363,0.64851225985849,0.865943570612152,-0.0135969919342153,0.134044861916781,0.514240667629224,0.00614548116230144,5.2845347476278e-13,2.41952857114693e-11,-0.0135970240317963,0.308759980681971,0.593186863061509,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00771122318988531,0.231596686679452,0.390141738654063,0.0122440241374278,0.176203319907094,0.54678566034207,-0.000136241336083961,0.855554435717537,0.93487334605152
"ATP5MC2",0.00211965249294578,0.0222405235217957,0.0515124153047777,0.00929206954860334,0.444682300606943,0.649403963527875,0.00663595124677373,0.160288704685608,0.568799734972852,-0.00997465741300058,0.277358339947656,0.705798052061923,0.0462230451453845,3.25211072289409e-09,8.51317057736189e-09,0.0387747529396884,0.794319387109131,0.912427610113839,0.00588789103950912,0.525683294948511,0.67202215813688,0.0272734352786322,0.0803740134493145,0.3448785536377,0.0120420341956734,0.580121940557512,0.780646330730704,0.00176911602160461,0.0987112628865207,0.229358522589269,0.00203383505513557,0.623623618047261,0.878270198397693,0.00431915708302025,0.460200867043479,0.76474555846931
"ATP5MD",0.00469586556438276,0.0743586321394933,0.124053757579254,-0.00240798659678682,0.883388247996817,0.92899796732274,-0.00577515803804013,0.489019663076719,0.791557182830064,0.0078866961392933,0.436830702510469,0.845329771620234,0.104518542261316,3.99647094462227e-09,1.02732105963864e-08,-0.0116779343048802,0.0025656984500426,0.0539384215494187,9.76556933408312e-05,0.560147442262511,0.695406142231411,NA,NA,NA,-0.0310205235796708,0.487974452083233,0.737753360760123,0.00744033461896632,0.0577672618295097,0.161934679128529,0.00142548475931872,0.934382145874168,0.984165979798706,-0.00213506844022809,0.440939160990262,0.756605824601032
"ATP5ME",0.00130392508937831,0.0194110005317747,0.0462297327152515,0.0202944563529027,0.00158792103283901,0.0188555825224455,0.00689061396786306,0.682513072999085,0.87563574317246,-0.0150642089129001,0.0194423569596066,0.258955648015186,0.0298985106218587,4.51096667678066e-08,8.5052587562208e-08,-0.0418458011171677,0.378922830865689,0.659127878829384,0.000278338668750044,0.043807197380823,0.204492890855583,0.0257787369734368,0.0955186983773234,0.36485011019535,0.00184391810894283,0.669536108648367,0.824551857941339,0.00457229466799129,0.558920885831277,0.676465528951782,0.0284210504292153,0.0362868797127744,0.288960961242167,0.00992050138514995,0.665389270107964,0.863236538728903
"ATP5MF",0.00646040675392871,0.00148461725067927,0.00763841241952539,0.00845191364499076,0.0111776108620929,0.0816176491250935,0.00619569940690714,0.455727169620016,0.772123739610982,-0.000734915417181348,0.54849112056732,0.864875167443683,0.0506891929492809,3.97336589391825e-10,1.63519288711251e-09,-0.00544951210769664,0.136350651231387,0.403171602158577,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00903074451993125,0.065985418985809,0.176434858765132,0.0084197077185068,0.199190477596906,0.575262099299864,0.00436525181236708,0.516079386739464,0.785943001368726
"ATP5MG",0.0226816913578491,9.96285381614045e-05,0.0015323908518634,-0.00415915213948401,0.661994485044531,0.805634797837212,-0.0137310619213653,0.183985754714128,0.587282529047496,0.00815175560281781,0.224301280742092,0.667366833562672,0.0229519365577374,8.26838884843581e-13,2.74108118775751e-11,0.0307728025206913,0.498569786252174,0.742104552942516,0.044671746987771,0.00490791943801006,0.0829087819349556,0.0207481219277287,0.194805555589535,0.47778625739328,-0.00847534992028665,0.0349000880034904,0.256618294143312,0.0192732921153645,0.0688367422430066,0.182375393320649,-0.0135133182694904,0.30545432104418,0.661672196088702,-0.0253088423820627,0.185694368897654,0.591083484096758
"ATP5MPL",0.00161452929251718,0.0261519120519735,0.0574149469805542,0.00107011393486969,0.98820371949829,0.990763832761239,-0.00730231707139364,0.591334459899508,0.832248499117827,0.0185402883708169,0.71408173656629,0.951231049507369,-0.014009714339865,3.77649939863213e-09,9.76641536322993e-09,-0.0226887152557634,0.436470065694951,0.713573266866411,-0.0100625521427424,0.197477416289829,0.410937788161339,0.0112691998519237,0.930531740910378,0.969690242914269,-0.00172110222029405,0.912148126650607,0.966335948629361,0.00720719912836855,0.126351002144119,0.265566833612859,0.000777101596143942,0.85526358849978,0.964167712347285,-0.0110633918488028,0.341754636479491,0.716480035662012
"ATP5PF",0.0103908704504789,0.0251210973821569,0.0555135070018811,0.0120515392372169,0.0818688757337161,0.270373440701566,-0.000476766595679939,0.515446990742802,0.802221503674449,-0.0240973169462179,0.168137380809255,0.572032610796704,0.11156870735943,1.90495005877605e-06,2.88608362887132e-06,0.00601955985203579,0.616710238682302,0.813379635856823,0.019937641453452,0.0948847859964406,0.295991776071449,0.0139097439522156,0.371676713721496,0.651132889451944,-0.0064854713096982,0.960600983695566,0.972518372609077,0.00799251230782065,0.129773105637241,0.267868952016064,0.0135391944898787,0.128959869786115,0.481461921400324,0.00116016469256808,0.942670216203313,0.976367868294907
"ATP5PO",-0.0023621407330469,0.232839699919475,0.292242006975281,-0.000426526586768526,0.847263759915558,0.911624243760391,-0.000819147412147621,0.292979046518804,0.67008702546733,-0.0190161039347836,0.662045577846985,0.939774448372364,0.0694777454642913,1.1340968948295e-08,2.4639262486651e-08,-0.0112423529454247,0.0587043709999876,0.265578200751585,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00199564089368802,0.229082259119112,0.388055522757327,0.000623678228701748,0.991224899930872,0.996313634508831,0.000120616004736424,0.826911029429321,0.917085590646168
"ATP6V0E1",0.0162263611830096,0.000231584553905266,0.00243887483331484,0.0099627259173462,0.0273950288246481,0.14624493067726,-0.00206642169426649,0.831977786442312,0.945752526468611,-0.0135349367245418,0.124096282908452,0.502649406747185,-0.0102989126039796,1.41277640584537e-10,7.07214387955344e-10,0.161011103781365,0.0360481055119439,0.213755522954608,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021102230587804,0.00398719185258836,0.0364723128410451,0.00103012433530901,0.222209407549687,0.597724783765979,-0.0208196413310606,0.0898895071303798,0.470255291932079
"ATP6V1G1",0.0111942055717943,0.0128804766857029,0.0345874154827242,0.0088072139753276,0.0214937836063499,0.126031731146324,0.0025254286494385,0.551769824410625,0.824390877995992,0.0428436118266184,0.0246768319019253,0.296380635262743,-0.00483116551037335,8.36572716927643e-08,1.5107726702322e-07,-0.0305447910008983,0.342459908156323,0.630714660875084,0.0220120642292678,0.303360448327332,0.499963386964558,0.0445929073456363,0.279712012086254,0.547341473601084,0.00941534084345164,0.858154715112883,0.948074881359799,0.0144139991026903,0.199069550680986,0.353179309370163,0.00897817503280283,0.406114706904733,0.762453801114616,-0.00626321148349795,0.820793441304498,0.916498605409173
"AUTS2",-0.00136941897584572,0.0577982498597461,0.101184468585633,0.0184108447156526,0.162571277475187,0.389650428406236,0.0200931408873247,0.0878470652571144,0.428697684041869,-0.0213291527083987,0.237258818436569,0.669815359739663,0.0498691496879708,2.48238511590513e-10,1.11252442890827e-09,-0.0617436118544344,0.379929039300943,0.65946543688787,-0.000432792027707782,0.905008891347243,0.934723186526594,0.00661439702662334,0.543411755457527,0.769139957850947,0.0152148039975301,0.601960574865717,0.795558803893854,-0.00205349732749856,0.0125238790021482,0.0665727202210542,0.0195768725339337,0.252556451429984,0.618551974958515,0.0265596873661915,0.0415023348436805,0.382923743564249
"B2M",0.148058023282672,0.000362535987345812,0.00317999098976806,0.114523559004037,0.000736029416901334,0.0121209950783326,-0.0347129088344464,0.00186291081416519,0.0728860449558877,0.112143750344954,0.0151344593317487,0.254458362278777,0.38618492295081,0.00145973169402668,0.00168855450011735,0.137866266645476,0.159945947185092,0.428898390564959,0.0924574458401004,0.0355952851233557,0.18103838562739,0.151957417833625,0.030169699229575,0.260729520419073,0.0548778916491779,0.0413739596740519,0.265108184532029,0.241010765127632,0.000900403420269868,0.0150471263887407,0.1152111373336,0.00333722235186635,0.104403795542252,-0.159412650177406,0.00342846334724829,0.170348659214098
"BACH2",-0.0220798808765959,0.0841448515405917,0.135032452234188,-0.0100152735740739,0.702083778292219,0.822442550001079,0.0277654697460905,0.271558201461725,0.657190576780591,-0.218974530827504,0.033811661845412,0.32699567560803,-0.109296193374626,5.32302220467967e-10,2.01615354301141e-09,0.059114306302121,0.837811719028357,0.930242364143833,-0.0387161266964246,0.15823085588602,0.365451237003242,-0.0363459839559253,0.138311714533098,0.425191273378626,-0.00955328304342479,0.759530905586999,0.891468199045774,0.0163618731054618,0.439750631617663,0.574651577256765,0.0246104648548534,0.544170553367076,0.834727731570243,0.064858406771131,0.019084102529947,0.321402613087614
"BANK1",-0.000718414903304432,0.0747477177050258,0.124394967242438,0.0260384337984076,0.226140390614958,0.448801698297377,0.0174067927847271,0.229556812299277,0.620496054372008,0.0171904547080046,0.71793654348603,0.951231049507369,0.0867837536441912,4.80340802128874e-13,2.41865721542539e-11,-0.0568441674854289,0.626983191739458,0.819742504199631,0.0226603251800691,0.013622362893392,0.131533385711896,0.0685346712222301,0.0286060844432037,0.260729520419073,0.0179369488239799,0.0223731374735187,0.219344485034497,-0.0139827723362095,0.67701207816149,0.776152369290679,0.00233480125164748,0.57535283960028,0.854742284344449,0.0139220323648125,0.766691621623602,0.891318449006863
"BBX",0.00453732741184087,0.0253561610610207,0.0558498449513985,0.00655295483959584,0.475125939873852,0.680578966034741,0.00389289676359114,0.355376704885853,0.710643967697232,NA,NA,NA,0.0122915702849155,2.21708620183867e-09,6.26345144809869e-09,-0.00187912305160331,0.00475636452827718,0.0767313512870599,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00867531056352548,0.031833311503593,0.11384011397787,0.00863883290020084,0.470194693263529,0.798778598944518,-0.00179295807791517,0.478523356602533,0.776910616046052
"BCL11A",0.023211433232478,0.000253362598290388,0.00248316434522367,0.0120331771328748,0.283488329095513,0.499188376515898,-0.00786110613297836,0.491078377304788,0.791638544998285,-0.00171067285617718,0.538648145106168,0.863402730231107,0.0595829503098031,5.37044893128408e-13,2.41952857114693e-11,0.00870206064773939,0.575061236868284,0.785512211003574,0.0264339208554455,0.105831451709398,0.316824535813576,0.0178958562643125,0.354197793519279,0.640103385648464,-0.00650845877808076,0.450172121506111,0.71263136037224,0.0260739909694618,0.00149734094963618,0.0206537981783149,0.00912939611360684,0.206067366371134,0.580690496933214,-0.00885956889709132,0.40997667896557,0.742907755488469
"BCL2",0.0242120582414808,0.00171818834054714,0.00845090470053207,0.0183811388001947,0.501549576583303,0.700720888583893,-0.0105797594904445,0.480633374047987,0.78618562879665,0.0235783106634928,0.0134193645457974,0.254458362278777,-0.0805182717561572,0.00105327068478623,0.0012283374743556,-0.0531538627481367,0.561574242123254,0.775877762732002,0.013329021623956,0.0145286719869112,0.131533385711896,0.0391622503842004,0.00993287911423432,0.144647552101037,-9.30842169285132e-10,0.710125888114135,0.853973188717055,0.0176037986960293,0.0624413562865529,0.17171372978802,-0.00182191102192861,0.60949885940546,0.869680190693166,-0.0144408844202791,0.495928416933121,0.784525195621349
"BCL7A",0.00279550354865125,0.0882037567356164,0.13988078127013,-0.00256494257391555,0.700181698525822,0.822442550001079,-0.00386092555910149,0.778729588057919,0.927254824676074,0.0211403276875797,0.0053820541612167,0.20528737535385,-0.0498046337632813,0.00768733136285377,0.00838261865809278,-0.0187551798314825,0.76617667522396,0.893196366754494,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0108882999778924,0.113632588953588,0.25254915550043,0.00247842148186112,0.86029242612414,0.964167712347285,-0.00539763053554587,0.414082545877783,0.745084835735502
"BIRC3",0.0170150847686774,0.0225658003886972,0.0519090425323615,0.0137573695624223,0.191249989096054,0.419412761780273,0.00807232184780643,0.512031531519074,0.80117874931808,-0.032523095107864,0.492291101463656,0.85086115669249,0.0262788846651896,4.23850357264747e-11,2.97390086736577e-10,0.12239189255764,0.149265184640183,0.417014667437743,0.0105327387249312,0.478220972117713,0.644440227383698,0.00501301244203371,0.284579620521488,0.549616619304722,0.00100253793388397,0.55078732820397,0.769256044977611,0.0203147774714522,0.0635882099922951,0.173223054806597,0.01150179350933,0.461296639674043,0.798778598944518,0.0112514143077386,0.472855992445141,0.775710639675666
"BIRC6",-0.00892981799953577,0.0552173831945789,0.0984563922570005,-0.00453072859784356,0.686953333124537,0.817835210832418,0.00200132879957424,0.928735420544284,0.971337962771086,-0.019803874465092,0.622328820127434,0.922029792471065,0.00892628077343827,9.25305654316875e-08,1.6605065830089e-07,0.0597461334516362,0.189680619884513,0.463429042345904,-0.0132582109299248,0.00767549735685096,0.0996818168761964,-0.0218157206731684,0.190859174648923,0.473087103119139,-0.0134707789866976,0.206862641361859,0.522380407479442,-0.0065814646143783,0.54163143952204,0.659212494320241,-0.00178045613732915,0.691096844256794,0.914912748775866,0.00765010575394044,0.392189382751739,0.736732858012151
"BLK",-0.00355727355553583,0.0316417891242496,0.0664378999057452,0.0171033642144752,0.085531656114438,0.275787169587958,0.0131159869347963,0.261169066263062,0.643249737277542,-0.0447210255861726,0.316953726121452,0.737594916550294,-0.054221413322062,0.0071486493932444,0.00782676957018662,-0.0249293722895589,0.184766784937482,0.456673061277609,NA,NA,NA,0.00276789909121769,0.334628693194486,0.613925082789883,5.06799337791079e-09,0.541399740540168,0.762365127083009,-0.00435047566296559,0.122548450199843,0.264254598569885,0.0193642218015196,0.272774887253909,0.638045794591756,0.00854294733038022,0.551992692012931,0.807243451554355
"BLOC1S1",0.00885191608198235,0.0331250418104035,0.068175010968908,NA,NA,NA,-0.00276821749338819,0.691393677998034,0.88027177252121,NA,NA,NA,0.0264605175226461,2.96844129682333e-09,7.95908686804049e-09,-0.0208968483091923,0.685515529934707,0.852756667207825,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0121184928323874,0.044509225435694,0.13913135576841,0.00621652285232299,0.48301883522096,0.808515299141113,-0.00837026424195926,0.215084248631315,0.61834715736715
"BLOC1S2",0.00737632049154384,0.0106498812616493,0.0300658405218168,0.0052629795911165,0.425824750666381,0.627888580522423,0.00335885593372214,0.410800036899684,0.749764696608462,NA,NA,NA,0.0205090656033494,1.20865365632903e-09,3.81773996242674e-09,-0.0188784114027177,0.0562829940892144,0.258336587932503,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0116136650802,0.0143750909333957,0.0701795169725891,0.0053960960400283,0.537276322591224,0.834727731570243,0.00328217060297242,0.118435652125618,0.510641586396131
"BPTF",0.000980091793673407,0.974190581923713,0.978546128489691,0.00521573899647243,0.673424134322355,0.81188517128583,0.00399999767265832,0.497349258853237,0.791638544998285,-0.0522763152359453,0.0824782553768662,0.430261565549319,-0.0253570841966385,0.000126777167522789,0.000157277181738417,1.36617929269073,0.0202108675713552,0.16307343823972,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00239830638499389,0.657681295989781,0.758997405332165,-0.00380602130101965,0.826647219990459,0.954433837153163,0.00347454187731886,0.434639541188933,0.756605824601032
"BRAF",-0.0240787954866789,0.00151359210868082,0.00772849303977935,-0.0286325534019477,0.0121961910919756,0.0866041459191664,0.0065848160995937,0.662922690611162,0.871445420840226,0.0464591555476513,0.508134821702049,0.853202400553641,-0.0755427211906102,0.000137491762627123,0.000170076515619678,0.0403990484167641,0.831074486323539,0.929778127546612,-0.0132001046677706,0.0172548754828557,0.144832540153396,-0.0345373834691393,0.0499398734497411,0.275884301667378,-0.00319609352131352,0.096701566133368,0.383736373545111,-0.0259900997128543,0.0351061840678406,0.121542924123321,-0.0200010820215214,0.259728576309082,0.624631689298532,0.0169302525898498,0.257303357779839,0.668397228255673
"BTF3",-0.00130123040915342,0.0105782240116196,0.0300658405218168,-0.000855512066947214,0.143563016052877,0.360771994886126,-0.00749215598257152,0.519936350880527,0.807216357981829,-0.0321776188019218,0.533946685439314,0.863402730231107,-0.0245405926842918,3.49747791653376e-10,1.47349926435401e-09,-0.0334122313963349,0.769630588038754,0.893196366754494,-0.022583306032873,0.027776734892122,0.179978021972242,0.00478977343695669,0.697783838585582,0.851223216703877,0.0226363498742137,0.301582322278179,0.612972199752395,0.0155026680903524,0.0861969139198961,0.212798631239744,-0.00198759500519434,0.636992420166976,0.880340396372671,-0.026798869326888,0.0710638637851196,0.433880523176982
"BTG1",0.0232049680276562,0.09633302421872,0.150996414705622,0.0475353147143402,0.00417447692952661,0.0365428446246732,0.0252487199978899,0.230158937461296,0.620496054372008,0.0361927887233287,0.772161107349661,0.951231049507369,-0.174543835303573,6.02539427268807e-10,2.22736549346268e-09,0.183210488615715,0.0503563176989699,0.245087997847205,-0.0125342650413567,0.540961809425783,0.682333162289054,0.0189929509592272,0.605545646387035,0.808321579328681,0.0380390837978659,0.0543197456553807,0.299973674900418,0.062809196328293,0.00755233769807167,0.0516770193671203,0.0563931687649449,0.0101285580071194,0.166200429116823,-0.0168945837478099,0.59371631726986,0.825238515607035
